,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
34,Quiéreme Sempre,Me Voy Para La Luna,Orquesta Aragón,1958-01-01,182200,46,0.509,0.657,0.509,0.414,2.04e-06,0.058,-10.945,0.0283,101.024,4
35,Cuero Na' Ma',El Campanero,"Jose Mangual, Jr.",2019-02-09,270135,29,0.6,0.284,0.6,0.787,0.915,0.123,-15.219,0.0394,118.423,4
36,Merecumbe,Fania Live 02 From Miami With DJ LeSpam,Various Artists,2007-10-02,357386,45,0.616,0.469,0.616,0.653,0.0231,0.0986,-8.979,0.0413,103.253,4
37,El Rey De La Puntualidad,Lo Qué Pide La Gente,Fania All Stars,1984-12-31,402360,51,0.632,0.397,0.632,0.759,0.0,0.103,-6.465,0.0556,105.84,4
38,Mambo Gallego,Mamborama,Tito Puente & His Orchestra,1955-01-01,173522,30,0.736,0.861,0.736,0.734,0.73,0.0951,-4.389,0.0592,95.201,4
39,Mi Ritmo Es Bueno,Rey del Bajo,Bobby Valentin,1974-12-31,346306,45,0.552,0.705,0.552,0.635,0.000187,0.108,-9.848,0.081,96.416,4
40,Hubo Un Lugar,Jerry Gonzalez Y Los Piratas Del Flamenco,Jerry Gonzalez,2004-06-29,312693,15,0.563,0.968,0.563,0.214,0.922,0.282,-14.835,0.0724,112.567,4
41,Dundumbanza,Legends Of Cuban Music,Arsenio Rodríguez,2006-01-01,158786,14,0.76,0.962,0.76,0.743,0.614,0.2,-7.232,0.0589,162.735,4
42,Anuncio Clasificado / Dámelo,Viva Rosario,Willie Rosario,1990-08-01,301010,46,0.564,0.413,0.564,0.526,0.0015,0.103,-11.918,0.0453,170.378,4
43,Cuchi-Frito (Fried Neck Bones),Cuchi-Frito (Fried Neck Bones),Larry Harlow,2020-05-29,206563,32,0.491,0.318,0.491,0.716,0.0981,0.97,-6.888,0.0396,136.27,4
44,Tres Palabras,Juntos Para Siempre,Bebo Valdés,2008-11-11,283786,44,0.444,0.954,0.444,0.21,0.915,0.099,-13.513,0.0476,118.436,4
45,Te Vas,E Music,Pete Escovedo,2000-01-01,341066,38,0.712,0.196,0.712,0.535,0.772,0.0376,-11.331,0.0498,117.713,4
46,Black Orchid,Breeze From The East,Cal Tjader,1964-02-01,192200,44,0.677,0.965,0.677,0.0942,0.826,0.119,-20.717,0.0544,123.915,4
47,People,Ultimate Duets,Arturo Sandoval,2018-05-18,388426,39,0.318,0.28,0.318,0.438,0.00296,0.126,-8.176,0.0364,77.166,3
48,Si Tu No Vienes No Bailas,Y Su Son...,Edwin Bonilla,1999,272320,23,0.728,0.578,0.728,0.926,0.000737,0.155,-3.437,0.0413,99.019,4
49,Catalina La O,Este Negro Si es Sabroso,"Pete ""El Conde"" Rodriguez",1976-01-01,312640,46,0.744,0.715,0.744,0.738,0.00741,0.0672,-4.751,0.0333,147.046,4
50,Vamos / Háblame Ahora,Quintana Y Papo: Mucho Talento,Papo Lucca,1983-01-01,428820,15,0.585,0.833,0.585,0.6,0.669,0.0695,-12.084,0.0371,101.248,4
51,Mississippi Mambo,Mambo Con Noro Morales,Noro Morales,2015-04-26,158813,22,0.77,0.619,0.77,0.852,0.895,0.0383,-7.41,0.0356,107.245,4
52,Besame Mucho,Big Band Urban Folktales,Bobby Sanabria,2007-06-05,366133,33,0.377,0.728,0.377,0.562,0.225,0.16,-7.127,0.0554,182.437,4
53,When Day Breaks,Together Again,Juan Pablo Torres,2005,423626,8,0.588,0.745,0.588,0.62,0.919,0.0714,-10.438,0.0687,114.91,4
54,El Ratón,Anthology,Cheo Feliciano,1992-12-31,228373,53,0.535,0.854,0.535,0.597,8.11e-05,0.102,-6.01,0.0383,95.213,4
55,Oyelo Que Te Conviene,"35th Anniversary - 15 Greatest Hits, Vol. 1",Puerto Rico All Stars,2011-04-12,388609,24,0.626,0.627,0.626,0.859,0.00114,0.483,-6.405,0.119,123.641,4
56,Anhelos,La Llave de la Salsa,Alfredo De La Fe,2006-05-06,235480,19,0.791,0.179,0.791,0.671,0.0,0.194,-6.939,0.047,96.453,4
57,Silencio (Silence),Solo,Gonzalo Rubalcaba,2006-01-01,220933,20,0.549,0.99,0.549,0.00472,0.903,0.0767,-30.087,0.061,108.563,4
58,Lluvia con Nieve,Que Gente Averiguá,Mon Rivera,1961-01-01,177680,46,0.744,0.154,0.744,0.714,0.35,0.0709,-6.338,0.0553,101.867,4
59,Bomba Voulez,Breakout,Papo Vazquez,1992,463000,6,0.598,0.622,0.598,0.604,0.762,0.0773,-13.308,0.0406,115.913,4
60,Como Fue,Romántico,Beny Moré,1987,176733,38,0.562,0.762,0.562,0.231,0.00348,0.152,-13.493,0.0395,98.318,4
61,Vigilándote,Super Apollo 47:50,Adalberto Santiago,1982-12-31,306080,34,0.68,0.716,0.68,0.663,0.000272,0.162,-6.025,0.0398,159.378,4
62,Witch Doctor,20th Anniversary,Ralph Irizarry And Timbalaye,2015-10-05,326826,4,0.515,0.246,0.515,0.662,0.61,0.0852,-12.421,0.0494,118.896,4
63,Siguelo,Síguelo,Gerardo Rosales,2013-11-15,293080,19,0.591,0.284,0.591,0.658,0.000383,0.0558,-8.355,0.0569,101.63,4
64,Maestro De Rumberos,La Herencia,Ismael Quintana,2007-05-08,340213,22,0.591,0.757,0.591,0.769,3.78e-05,0.1,-5.018,0.258,111.122,4
65,El Dulcerito Llego,Cuba L.A.,Various Artists,1998-01-01,285600,26,0.616,0.86,0.616,0.817,0.804,0.079,-9.745,0.0595,99.801,4
66,Puerto Rico,Algo Nuestro,Charlie Sepulveda,1993-01-01,375133,14,0.524,0.453,0.524,0.554,0.86,0.12,-11.661,0.0408,115.554,4
67,Caretas,Por el Buen Camino,Ismael Miranda,1987,311733,55,0.607,0.371,0.607,0.619,2.82e-06,0.147,-12.23,0.0825,164.315,4
68,Dónde Va Chichi?,Tibiri Tabara,Sierra Maestra,1997-11-03,313133,44,0.536,0.0996,0.536,0.72,0.00023,0.0502,-9.258,0.0386,116.183,4
69,Serenata Ritmica,Descarga En California,Rebeca Mauleón,2006-11-19,472426,9,0.601,0.418,0.601,0.886,0.765,0.0489,-7.603,0.0456,112.109,4
70,Quimbara,I Love Salsa,Hilario Duran,2013-10-31,289458,33,0.798,0.118,0.798,0.737,0.0256,0.0314,-5.19,0.0442,119.93,4
71,Me curo con rumba,¡Ésta sí va! (2 CDs),Descarga Boricua,2008-01-01,481400,25,0.712,0.638,0.712,0.813,0.000283,0.0833,-4.348,0.0686,90.186,4
72,El Negro Bembón,Baile Con Cortijo,Cortijo Y Su Combo,1975-01-01,180560,42,0.614,0.803,0.614,0.725,2.62e-06,0.0728,-4.578,0.038,92.273,4
73,Let's Boogaloo,Two Too Much!,Willie Rosario,1968-01-01,216360,39,0.766,0.525,0.766,0.554,0.000383,0.314,-8.863,0.0471,140.852,4
74,Wasabi,Primitive Passions,Dave Valentin,1996-01-01,239000,17,0.434,0.579,0.434,0.856,0.794,0.138,-10.327,0.0383,117.996,4
75,Fried Neck Bones And Some Home Fries,Uno Dos Tres 1-2-3,Willie Bobo,1966-02-13,183293,48,0.776,0.766,0.776,0.452,0.582,0.07,-13.225,0.0339,111.468,4
76,Work Song,Hot Hands,Ray Barretto & New World Spirit,1993-01-01,371200,8,0.605,0.423,0.605,0.492,0.816,0.141,-13.32,0.0502,108.726,4
77,Amor verdadero,A Toda Cuba Le Gusta,Afro-Cuban All Stars,1997-04-09,396440,52,0.591,0.354,0.591,0.497,7.09e-06,0.136,-11.801,0.0397,136.568,4
78,Si te Contara,Arrives,Ricardo Ray,2005,254053,33,0.67,0.558,0.67,0.431,0.000421,0.359,-6.493,0.0287,97.991,4
79,Fever,Reina de la Canción Latina,La Lupe,1967-12-31,165213,45,0.506,0.595,0.506,0.547,1.66e-05,0.099,-6.395,0.0527,98.837,4
80,Fuego En El 23,Fuego en el 23!,Sonora Ponceña,1970-12-31,284640,56,0.647,0.528,0.647,0.596,0.000514,0.775,-6.352,0.0364,91.841,4
81,Mi Alma Latina,Charanga Chango,Bobby Matos,2006-08-30,251893,9,0.627,0.566,0.627,0.68,0.0183,0.077,-7.316,0.0422,102.242,4
82,Gnossiennes No.1,Spain Forever,Michel Camilo,2016-10-07,357302,40,0.46,0.955,0.46,0.225,0.925,0.113,-13.569,0.0409,89.682,4
83,Como Te Hago Entender,Mi Musica,Roberto Roena Y Su Apollo Sound,2006-04-07,344626,62,0.837,0.436,0.837,0.649,0.0,0.0856,-7.36,0.0529,84.252,4
84,Misty,Entre Colegas,Andy Gonzalez,2016-02-16,493120,6,0.605,0.531,0.605,0.53,0.146,0.0657,-9.9,0.0813,102.301,4
85,Lo Que Dijo La Gitana,Controversia,Ismael Rivera Y Sus Cachimbos,1969-01-01,213373,40,0.733,0.626,0.733,0.784,0.00072,0.0324,-4.344,0.0713,95.829,4
86,Dos Gardenias,El Sentimiento del Latino En Nueva York,Angel Canales,1979,182266,51,0.539,0.769,0.539,0.0683,2.25e-05,0.0753,-18.162,0.0511,85.19,4
87,Los Huesos,Skin and Bones,Johnny Blas,1997-03-25,319386,11,0.54,0.21,0.54,0.656,0.775,0.27,-9.043,0.0506,104.278,4
88,Free Latin,Italuba,Horacio El Negro Hernandez,2004-02-15,353786,15,0.496,0.122,0.496,0.875,0.838,0.0673,-5.666,0.0442,113.966,4
89,El Nazareno,Maelo...El Único,Ismael Rivera,1988-01-01,339240,49,0.655,0.268,0.655,0.869,0.00158,0.364,-2.664,0.0608,89.732,4
90,Caballo Viejo,"Roberto Torres y su Charanga Vallenata, Vol. 2",Roberto Torres,1986,420333,54,0.682,0.549,0.682,0.521,1.63e-06,0.0311,-11.434,0.249,92.728,4
91,Ponle Sazon,Abriendo Camino,Paoli Mejias,2018-07-18,374960,6,0.88,0.628,0.88,0.711,1.62e-06,0.32,-3.597,0.0553,141.008,4
92,Por TI,Clase y Sabor,Tito Allen,1993,315000,22,0.754,0.464,0.754,0.38,6.41e-05,0.0572,-14.791,0.0434,85.712,4
93,Zumbale,Creativo,Henry Fiol,1991-11-17,305057,46,0.708,0.742,0.708,0.629,3.38e-06,0.0858,-10.358,0.0351,95.451,4
94,Por Que Te Niegas,El Pueblo Pide Que Toque,Roberto Roena,1994,402533,32,0.774,0.296,0.774,0.674,0.0,0.0401,-7.549,0.0367,90.208,4
95,Ahora Mismo,Ven Baila Conmigo,Latin Giants Of Jazz,2009-01-01,335320,11,0.669,0.644,0.669,0.846,0.0,0.222,-2.094,0.0409,92.182,4
96,Zabaramba Kiri Kiri Bon,El Pin Pin Pon,The Echo Park Project,2019-06-21,286000,8,0.799,0.491,0.799,0.646,1.29e-05,0.215,-7.182,0.0541,88.024,4
97,Estamos en Salsa,La Salsa del Conjunto Salsa,Wayne Gorbea,2019-07-22,289960,44,0.566,0.577,0.566,0.65,0.00827,0.0497,-8.591,0.0619,99.979,4
98,Que Pena,Loco Por Ti,Lebrón Brothers,1988-01-01,296881,51,0.753,0.685,0.753,0.822,0.0079,0.0549,-3.603,0.0376,90.916,4
99,"The Godfather's Theme (From ""The Godfather"") [Live]",Crime!,Nueva Manteca,2015-10-30,448786,13,0.511,0.743,0.511,0.526,0.944,0.667,-15.675,0.0423,102.026,4
100,María Cristina - Remasterizado,The Real Cuban Music (Remasterizado),Eliades Ochoa,2018-04-13,260266,41,0.514,0.295,0.514,0.631,1.64e-05,0.0294,-8.591,0.0354,94.828,4
101,Pronóstico,Impacto Crea,Impacto Crea,1973,404800,29,0.494,0.729,0.494,0.408,0.0623,0.329,-7.287,0.0288,146.371,4
102,Cuco Y Olga,Urban Nature,Sammy Figueroa,2011-08-30,257613,12,0.661,0.343,0.661,0.867,0.898,0.189,-4.237,0.0608,99.621,4
103,Mandinga,Introducing,Ruben Gonzalez,1997-09-15,507066,53,0.584,0.693,0.584,0.473,0.659,0.109,-11.248,0.037,91.503,4
104,Lobo Domesticado,"Rodven Clasico: Tommy Olivencia Y Su Orquesta ""30 Aniversario""",Tommy Olivencia,1987-01-01,290453,51,0.693,0.329,0.693,0.735,2.25e-05,0.0413,-4.692,0.0337,96.838,4
105,La Última Copa,No Me Hecha La Culpa,Herman Olivera,2010-08-12,309466,16,0.532,0.292,0.532,0.747,0.0,0.346,-5.799,0.0494,108.149,4
106,Nica's Dream,The Latin Side of Horace Silver,Conrad Herwig,2020-08-28,458693,6,0.523,0.762,0.523,0.752,0.929,0.82,-11.657,0.0536,116.988,4
107,Sonido Bestial,El Bestial Sonido de,Bobby Cruz,1971-12-31,408240,47,0.526,0.65,0.526,0.892,0.0904,0.309,-4.413,0.043,107.121,4
108,Quien Te Ha Dicho (feat. Anthony Almonte),Golpe Duro (feat. Anthony Almonte),Little Johnny Rivero,2020-10-23,303180,12,0.784,0.731,0.784,0.905,0.0011,0.0928,-4.171,0.065,92.526,4
109,Bailando - Official Salsa Version,Latino 59 presenta: Bailando (Salsa Bachata Merengue Urbano Reggaeton Dembow Fitness),Various Artists,2014-09-25,273853,49,0.651,0.546,0.651,0.947,0.0,0.372,-1.387,0.0387,94.907,4
110,¡bebo Ya Llego!,To Hear from There,Wayne Wallace Latin Jazz Quintet,2011-01-18,299826,20,0.647,0.624,0.647,0.577,0.81,0.0855,-10.221,0.0414,99.801,4
111,La Toalla,"Tito, Tito, Tito",Tito Rodriguez & His Orchestra,1965-12-31,171400,28,0.582,0.879,0.582,0.781,0.0228,0.0705,-7.193,0.041,104.975,4
112,Mishugia Mambo,Latin Gold Collection,La Playa Sextet,2010-02-09,170640,35,0.701,0.801,0.701,0.878,0.865,0.0625,-9.509,0.0505,113.562,4
113,Amor y Control,Dos Clásicos,Rubén Blades,1991,348346,59,0.75,0.364,0.75,0.602,0.00736,0.136,-9.686,0.035,89.066,4
114,Mala jujer,Coleccion de Oro,La Sonora Matancera,2001-01-15,232333,53,0.531,0.712,0.531,0.579,1.02e-05,0.0645,-10.642,0.0425,88.778,4
115,A Buena Vista,A Buena Vista: Barrio De La Habana,Soneros De Verdad,2004-08-09,193693,41,0.591,0.509,0.591,0.75,0.0,0.0897,-5.072,0.106,87.602,4
116,Señora Ley,Llego La Ley,Conjunto Clásico,1987-06-06,250600,40,0.56,0.708,0.56,0.448,3.23e-06,0.0638,-13.991,0.0389,171.563,4
117,Que Maravilloso,Mongorama,Mongorama,2011-06-21,354986,5,0.592,0.263,0.592,0.735,0.0276,0.046,-8.108,0.0356,100.423,4
118,Esto te pone la cabeza mala,Te pone la cabeza mala,Los Van Van,1997-01-01,248999,42,0.64,0.241,0.64,0.989,1.87e-05,0.268,-5.555,0.0401,102.299,4
119,Agua Que Va Caer,Tromboranga,Tromboranga,2012-04-11,283293,44,0.744,0.435,0.744,0.735,0.0515,0.0826,-10.16,0.0461,91.543,4
120,Quédate,Sol,Doug Beavers,2020-12-04,368400,11,0.79,0.606,0.79,0.695,3.44e-05,0.12,-7.257,0.0501,90.037,4
121,Alabanciosa,Conjunto Libre: Greatest Hits,Conjunto Libre,2016-01-27,381457,21,0.557,0.648,0.557,0.859,0.025,0.132,-5.703,0.0353,106.183,4
122,Amor Ciego,Romantic Latin Jazz - The Best of the 70's,Various Artists,2012-01-12,363240,3,0.468,0.302,0.468,0.464,0.843,0.249,-7.02,0.0288,146.007,3
123,Lágrimas Negras,El Alma del Son,Alain Pérez,2015-06-23,281520,32,0.638,0.53,0.638,0.55,0.000109,0.108,-7.817,0.0543,123.889,4
124,Fuego A La Jicotea,Serie Sensacional: Marvin Santiago,Marvin Santiago,2000-01-01,201426,41,0.809,0.396,0.809,0.563,0.0127,0.302,-10.643,0.0619,103.391,4
125,Amorosa Guajira,Perlas Cubanas: La Guajira de Salón,Guillermo Portabales,2014-11-13,194014,39,0.762,0.871,0.762,0.243,0.00124,0.22,-12.631,0.0392,107.952,4
126,Manteca,The Colors Of Latin Jazz: Soul Cookin',Various Artists,2005-01-01,156426,11,0.629,0.236,0.629,0.718,0.591,0.385,-6.822,0.0552,102.314,4
127,Trucutu,Planté Bandera,Tommy Olivencia y Su Orquesta,1975-01-01,302413,46,0.584,0.401,0.584,0.671,0.0,0.0406,-5.697,0.0378,95.158,4
128,Como Baile Marieta,It's About Time,Orestes Vilató,2009-02-10,362173,12,0.612,0.635,0.612,0.756,0.0309,0.114,-4.147,0.0364,163.911,4
129,Guajira Dubois,Simpático (Extended Version),The Brian Lynch/ Eddie Palmieri Project,2011-09-05,531986,17,0.632,0.424,0.632,0.676,0.871,0.0846,-8.918,0.0325,132.408,4
130,Lejanía,El Piano Que Llevo Dentro,Daniel Amat,2003,352560,13,0.403,0.755,0.403,0.54,0.944,0.159,-12.97,0.0523,89.207,4
131,"Guajira, A Blanca",Herencia,Chuchito Valdes,2004,404506,18,0.657,0.0706,0.657,0.361,0.876,0.0548,-17.056,0.0615,149.601,4
132,Así,Más Recuerdos Románticos,Various Artists,2000-01-01,278040,27,0.417,0.646,0.417,0.428,7.74e-06,0.31,-5.862,0.0312,81.927,4
133,El Primer Montuno,Sorpresa La Flauta,Andy Harlow,1972-01-01,281400,30,0.667,0.798,0.667,0.633,0.0198,0.0951,-9.332,0.0373,141.935,4
134,Perhaps,Big Band Classics,Oscar D'León,2014-09-22,149986,50,0.667,0.449,0.667,0.485,2.33e-06,0.0716,-7.164,0.0602,119.161,4
135,Hipocrecia,The Best,Bobby Rodriguez y La Compania,2016-01-08,453293,14,0.665,0.669,0.665,0.665,0.00025,0.0641,-6.149,0.0372,103.102,4
136,La Banda (Tributo A Hector Lavoe),El Sonero,Frankie Vazquez,2017-01-03,285061,31,0.536,0.347,0.536,0.741,2.05e-05,0.331,-8.437,0.0346,111.713,4
137,Yo Sí Quiero,Acertijos,Pedrito Martinez,2021-03-19,364237,32,0.805,0.194,0.805,0.738,0.0253,0.065,-5.905,0.112,92.018,4
138,Bruca Maniguá,Ibrahim Ferrer (Buena Vista Social Club Presents),Ibrahim Ferrer,1999-06-07,284320,54,0.499,0.836,0.499,0.371,0.00557,0.131,-11.624,0.0449,110.274,4
139,De Patitas,"Lo Mejor de Luis ""Perico"" Ortiz - Canta: Rafael de Jesus","Luis ""Perico"" Ortiz",1995,362400,26,0.674,0.446,0.674,0.545,1.56e-06,0.0796,-12.306,0.0353,106.948,4
140,Guasasa,Electric Harlow,Orchestra Harlow,1970-01-01,266808,18,0.709,0.363,0.709,0.622,0.0984,0.148,-6.634,0.0349,96.506,4
141,New Cuban Express,New Cuban Express,Manuel Valera,2012-06-05,479776,10,0.431,0.677,0.431,0.66,0.746,0.26,-10.231,0.0331,124.213,4
142,Oriente,Putumayo Presents Cuba! Cuba!,Various Artists,2017-05-26,248893,36,0.84,0.557,0.84,0.412,0.0,0.0574,-10.55,0.0873,125.706,4
143,Dat Dere,Rebirth,Ray Mantilla,2020-06-26,321666,9,0.692,0.748,0.692,0.454,0.853,0.108,-12.241,0.0308,128.607,4
144,"¡bien, Bien!","¡Bien, Bien!",Wayne Wallace Latin Jazz Quintet,2009-09-15,401093,3,0.678,0.744,0.678,0.603,0.92,0.095,-10.562,0.035,96.707,4
145,Caballo Viejo,Grandes Soneros de la Epoca,Cuco Valoy & Roberto Torres,2016-04-19,243200,44,0.759,0.136,0.759,0.713,6.09e-05,0.0545,-3.587,0.124,93.638,4
146,La Llave,All That Vibe,Grupo Latin Vibe,2005-06-30,368853,36,0.722,0.575,0.722,0.813,0.0134,0.0995,-5.964,0.041,81.884,4
147,Bebochicochuchoturo,BeboChicoChuchoTuro,Arturo O'Farrill,2017-08-18,536309,27,0.395,0.0125,0.395,0.741,0.909,0.0727,-9.294,0.0588,139.079,4
148,La Vida Es Un Sueno,Homenaje a Arsenio Rodriguez,Various Artists,2013-06-15,248400,20,0.602,0.729,0.602,0.345,0.899,0.5,-11.654,0.0273,98.439,4
149,Cachita,"Adelante, Gigante",Charlie Palmieri & His Orchestra,1975-12-31,378453,26,0.609,0.814,0.609,0.68,0.126,0.114,-7.823,0.0391,110.313,4
150,I Like It Like That,I Like It Like That,Pete Rodriguez,1966-12-31,265080,57,0.596,0.68,0.596,0.7,0.000277,0.623,-4.911,0.0323,133.45,4
151,Payaso,Alfredo Naranjo Y El Guajeo,Alfredo Naranjo,2008-05-06,352026,8,0.873,0.305,0.873,0.699,0.0,0.108,-4.245,0.0723,91.039,4
152,Sonido Bestial,"A life time of Hits.. (Live At Centro De Bellas Artes, San Juan, Puerto Rico.)",Richie Ray & Bobby Cruz,2006-02-05,598853,46,0.538,0.114,0.538,0.691,0.028,0.62,-10.669,0.0784,108.242,4
153,Picadillo,Song For Chico - 2009 GRAMMY WINNER!,Arturo O'Farrill & The Afro Latin Jazz Orchestra,2008-01-01,295146,7,0.586,0.677,0.586,0.726,0.483,0.0589,-6.639,0.0437,99.738,4
154,Mi Corazón Te Llama,El Yerbero Del Barrio,Roberto y Su Nuevo Montuno,1976-01-01,389203,21,0.705,0.497,0.705,0.709,0.0162,0.0891,-7.125,0.0361,88.262,4
155,Rumba Pa'los Rumberos,Tambor De Fuego (The Rumba Fire Drum),Los Muñequitos De Matanzas,2007-10-02,262306,23,0.599,0.533,0.599,0.532,0.429,0.061,-9.612,0.133,132.548,4
156,Moliendo café,El Balcon Del Adios,Vieja Trova Santiaguera,1998,295400,45,0.447,0.716,0.447,0.623,0.0,0.19,-6.136,0.0485,91.914,4
157,Con Mi Salsa la Mantengo,Cultura y Sabor,Don Perignon Y La Puertorriqueña,2019-03-08,301880,18,0.854,0.584,0.854,0.858,3.39e-06,0.0588,-4.368,0.0369,94.968,4
158,Ladrón De Tu Amor,Vol.1,Ray De La Paz,2020-08-26,305685,36,0.624,0.62,0.624,0.561,4.56e-06,0.809,-10.547,0.0357,95.965,4
159,Obatalá,The Enja Heritage Collection: Obatalá,Jerry Gonzalez & The Fort Apache Band,2002,437840,10,0.534,0.182,0.534,0.452,0.0022,0.79,-19.827,0.103,114.083,3
160,Casi Te Envidio,Oro Salsero,Andy Montañez,1994-01-01,321200,61,0.67,0.496,0.67,0.567,0.0,0.0703,-10.418,0.0888,95.926,4
